livre	chapitre	verset	fr	ewe
JER	46	9	Montez, chevaux! Précipitez-vous, chars!	Mi sowo, mide ta eme, mi tasiadamwo, mi- nye zi de eme! Kalétowo neho, Kusi-viwo kple Put-viwo, amesiwo si me akpohonu le, kpakple Li- biatowo, amesiwo nye anutrodala, siwo hea da me!
JER	46	10	Ce jour est au Seigneur, à l’Éternel des armées;	Gbemagbe enye hlóbiagbe na Afeto, Yeho- wa Zebaot, ne woabia hló efejc43, 12. futowo. Yi adu nu adi fo, eye ygamu wofe wu; elabena Afeto, : Mo.Y- 32, 42; Yehowa Zebaot, le vosankeke- ' nyuie dum le anyiehe-nyigba dzi, le Frat-tosisi la nu
JER	46	11	Monte en Galaad, prends du baume,	Egipte- detugbi, yi nadatso atike tso /Gi- lead; yakatsyoe néle atike gede /5 22. wom, màhaya akpo o
JER	46	12	Les nations apprennent ta honte,	Duko- 73 10; Yes. wo se wò nukpe nko, eye woó '- glikpedodo yo anyigba dzi fü; elabena kaléto dze anyi de kaléto dzi, eye wo kple eve la sià wotsi
JER	46	14	Annoncez-le en Égypte,	Mi- do kpo le Egipte, mide gbe fa le Migdol, eye mide gbe fa le Nof kple Tahpanhes! Migblo bena: Tso nadzra dokuiwò do, elabena yi le nu dum le nuwo godo. 15 *30, 1. Nukanuti wo nusetowo do baba de anyi? Womeno te o, elabena Yehowa ye tutu wo fu anyi
JER	46	16	Il en fait chanceler un grand nombre;	Ena ame gedewo kli nu, eye wodze anyi de wo noewo dzi hegblo bena: Mina míagbugbo ayi míafe duko gbo kple anyigba, si dzi wodzi mí do 1a dzi, tso yi wuame la nu!
JER	46	17	Là, on s’écrie: Pharaon, roi d’Égypte,	Miyo Egipte-fia Farao be »hohóhodola, si dea nu di le geyigi nyuito nu. 18 Ale ba, si nko nye Yehowa Zebaot la, gblo esi: Metà dokuinye fe agbe: Aya ape alesi Tabor le towo dome, eye Karmel le atsiafu nu ene, 19 Egipte-nyonuvi, do mozogba na dokuiwo; elabena Nof azu afedo, eye woagblée, ame navo le eme
JER	46	22	Sa voix se fait entendre comme celle du serpent;	Wote zinyenye le abe da, si le sisim la, to ene; elabena wo- gbona kple awako, eye wole fiavi de asi fo de edzi abe atilala ene
JER	46	23	Ils abattent sa forêt, dit l’Éternel,	Yehowa be: Woafo e#e aye, si do kpekpekpe, elabena woso gbo wu wetsuviwo, eye womele hehle me o
JER	46	25	L’Éternel des armées, le Dieu d’Israël, dit:	Yehowa Zebaot, Israel fe Mawu la be: Mahe to na Amon le No, na Farao, na Egipte kple efe mawuwo kple efe fiawo kpakple amesiwo le dzi dom de Farao nu la
JER	46	26	Je les livrerai entre les mains de ceux qui en veulent à leur vie,	Matsoe ade asi na efe kudilawo kple Babel-fia Nebukadnezar kpakple efe dola- wo; ke emegbe la ame agano edzi abe tsá ene, Yehowa ye gbloe. Akotafa na Israel, 27 Ke #wo, nye dola Yakob, me- gavõ o, eye Israel, dzi megade le fowó o; elabena made wò atso didife kple viwówo atso wofe abo- yonyigba dzi; Yakob atro agbo, ava no anyi ade dzi di boko, eye amea deke mado vodi ne o
JER	46	28	Toi, mon serviteur Jacob, ne crains pas! Dit l’Éternel;	Ye- howa be: Wo, nye dola Yakob, megavó o; elabena meli kpli wò, eye matsró duko, siwo kata dome menya wo do do la gbidigbidi; ke wo la, nyematsró wò ken o; nyemagbe tohehe na wo o, ke bon mahe to na wo de dodo la nu. Nyagthblgdi le Filistitowo, Tiro kple Sidon ui
JER	47	2	Ainsi parle l’Éternel:	Ale Yehowa gblo esi: Kpo da, tsi tso anyiehe gbona, eye woazu tododo ade a ; anyigba kple edzi nuwo, duwo Kp1e % 1-15, 3. wo me nolawo; amegbetowo ado gli eye anyigbadzitowo afa avi 3 le sotsuwo fe afotutu anyi kpi- tikpiti, le tasiadamwo fe zinyenyé kple tasiadamfowo fe howowo ta; fofowo matro de wo viwo nu o, elabena wofe asi ado agblo 4 le nkeke, si gbona la ta, be woagblé Filistitowo kata, eye woatsro Tiro kple Sidon fe honameto susoea- wo; elabena Yehowa le Filistito, siwo kpoto de ?Kaftor-fukpo dzi la, gblé ge
JER	47	5	Gaza est devenue chauve,	Gaza atsi fuflu, eye woatsró Askalon; ame dzo- tsuwo fe susoeawo, gekagi miasi Jblini na mia dokui ase do?
JER	47	7	Comment te reposerais-tu?	Nukanuti nagbo de eme, esi wónye Yehowa ye de se na wo de Askalon nu, eye wódo wo de futawo nu de?
JER	48	2	Elle n’est plus, la gloire de Moab;	Moab fe adegbefofo nu tso, wodo tame và de enu le Hes- bon be: Mina míatsroe, ne woma- ganye duko azo o! Woatsró wò Madmen ha, eye yi ano yowòme
JER	48	4	Moab est brisé!	Moab mu dze anyi, eye wo viwo le ġlikpe dom
JER	48	6	Fuyez, sauvez votre vie,	Misi, mide miafe agbe, eye mino abe rame defefle le gbegbe ene
JER	48	8	Le dévastateur entrera dans chaque ville,	Nugbléla ava du sia du me, eye dua deke masi o, bali me nu ayi, eye tagba Nyagblodi le Moab nu. d Am. 9, 7. e Am. 1, 6 8; Zef.2,4; Zah. g Yes. 15; 16; ; .2,1-3; Zef. i Fia. I. 11, 7. atsró, abe alesi Yehowa gblo ene
JER	48	9	Donnez des ailes à Moab,	Mina awala Moab, ne wóadzó adzo; efe duwo le afedo zu ge, amea deke mano wo me o
JER	48	10	Maudit soit celui qui fait avec négligence l’œuvre de l’Éternel,	Adi amesi le alogblolo wom le Yeho- wa fe do nu la nui, eye adi amesi he efe yi de megbe tso wukokodi me la nu kpekpekpe. 11 Moab li boko tso efe devime ke, edo fà di kpo, eye wometroe tso goe me ko de goe bubu me o, eye meyi aboyo me o, eyata efe vivi gale enu, eye efe wewe metro o
JER	48	13	Moab aura honte de Kemosch,	Nu akpe Moab de Kamos nu, abe alesi nu Kpe Israel fe afe la de Betel, si nu wodo dzi do la iu ene
JER	48	15	Moab est ravagé, ses villes montent en fumée,	Fia, si nko nye Yehowa Zebaot la be: Moab kple efe du- wo gblela gbona hoho, eye efe dekakpui tiatiawo yina de ame- wufe
JER	48	20	Moab est confus, car il est brisé.	Nukpe lé Moab, elabena wo- gbáe. Mifa avi, eye mido fli, mido boblo le Arnon nu be: Wo- gblé Moab!
JER	48	21	Le châtiment est venu sur le pays de la plaine,	Wonudodró va gbadzafe nyigba, Holon, Yaza kple Mefaat dzi, 22 Dibon, Nebo kple Bet-Diblatayim dzi, 23 Kiryatayim, Bet-Gamul kple Bet-Meon dzi, 24 Keriyot kple Bozra kpakple Moab-nyigba fe du, siwo kata le didife kple kpuife la dzi
JER	48	26	Enivrez-le, car il s’est élevé contre l’Éternel!	Mina aha Moab, ne wóano kamu, be wóadze anyi de efe hedede me, ne eya ha nazu alomedenu, elabena Yehowa nu wóto asi ako do
JER	48	29	Nous connaissons l’orgueil du superbe Moab,	Míese Moab dadala nko be, edoa edokui de dzi nuto, efoa adegbe, edana, edzraa edokui, eye efe dzi doa edokui de dzi
JER	48	31	C’est pourquoi je gémis sur Moab,	Eyata mafa avi de Moab iu, mado gli de Moab blibo la nu, eye made hü de Kir-Heres- ñutsuwo nu
JER	48	32	Vigne de Sibma, je pleure sur toi plus que sur Jaezer;	Sibna fe weinka, mafa avi na wo, wu alesi mefa avi na Yaezer, wó kawo to atsiafu dzi vasede fu nu le Yaezer, nugbléla va fo di le wò kutsetsegbegi kple wò wein- haġi
JER	48	33	La joie et l’allégresse ont disparu des campagnes	Dzidzo kple aseyetso- tso nu tso le agblewo me le Moab- nyigba dzi; metsi wein nu le wein- fianu me, eye womagafia wein kple aseyetsotso azo o; aseyetso- tso maganye aseyetsotso o!
JER	48	34	Les cris de Hesbon retentissent jusqu’à Élealé,	Le Hesbon fe afadodo, si di vasede Eleale kple Yahaz, ta wodo éli tso Zoar va ke de Horonayim va- sede Eglat etolia ke, elabena Nim- rim fe tsiwo hà amie
JER	48	36	Aussi mon cœur gémit comme une flûte sur Moab,	Eyata nye dzi aha nu de Moab nu abe dzekuku ene, eye nye dzi aha nu de Kir-Heres-nu- tsuwo nu abe dzekuku ene, ela- bena nusiwo wotu do la, fe mloea do
JER	48	37	Car toutes les têtes sont rasées,	Elabena tawo katà nye ta kokoe, wolü gewo kata, abi ku- ku tefe le asiwo kata nu, eye akpa- nya le aliwo kata dzi
JER	48	39	Comme il est brisé! Poussez des gémissements!	Aleke wóhegbáe ale? Mifa avi! Aleke Moab tro megbe kple nukpee? Moab zu alomedenu kple bibi na efe afelikawo kata
JER	48	40	Car ainsi parle l’Éternel:	Elabena ale Yehowa gblo esi: Futo la adzo abe hb ene, eye woake awala de Moab dzi! 41 Woho duwo, eye woho mà seséwo. Moab- kalétowo fe dzi le gemagi abe nyonu, si le ku lém £e dzi ene
JER	48	42	Moab sera exterminé, il cessera d’être un peuple,	Wotsró Moab, eye meganye duko azo o, a .18. b Mo.MY. 21,28. d Ne2.25,2 7; Am.1,13 15; Zef. 2, 8 11. e Fia. I. 11, 5. f kp. 1. k elabena eto asi ako de Yehowa nhu
JER	48	45	A l’ombre de Hesbon les fuyards s’arrêtent épuisés;	Ame sisiawo tsra wo de vovoli te le Hesbon; elabena ?dzo tso Hesbon, eye dzofade tso Si- hon, efià Moab fe tonufui kple wunyawunyaviwo fe dzodome
JER	48	46	Malheur à toi, Moab!	Moab, baba na wó! Kamos- duko tsró, elabena wokplo wó nu- tsuviwo dade gaho me, eye wokplo wo nyonuviwo yi aboyo mee
JER	48	47	Mais je ramènerai les captifs de Moab, dans la suite des temps,	Yehowa be: Ke magado Moab te le nkeke mloeawo me. Moab fe Wonudodró sefe enye si. De4AÀmon-viwo nu: Ale Ye- 4 = howa gblo esi: De nutsuvia deke mele Israel si, alo dome- nyilaa deke mele esi oa? Nuka- ñuti Malkam ho Gad wo etoe, eye efe duko le efe duwo me?
JER	49	2	C’est pourquoi voici, les jours viennent, dit l’Éternel,	Eyata Yehowa be: Kpo da, nke- ke li gbona, eye mana awagli nadi de Amon-viwo fe Raba nu, be woazu anyiglágo, woato dzo enu duwo, eye Israel agaho efe domenyinu, Yehowa ye gbloe
JER	49	3	Pousse des gémissements, Hesbon, car Aï est ravagée!	Hesbon, fa avi, elabena wogblé Ai! Mi Raba-nyonuviwo mido gli, eye mita akpanyaӣ de ali, miha nu, eye mino tsa glàla tsam le lakpo- wo me, elabena /Malkam ayi abo- yo me hekpe de efe tronuawo kple amegáwo nu
JER	49	4	Pourquoi te glorifies-tu de tes vallées?	Wà nyonuvi dzeaglà, si le dzi dom de wo ke- sinonuwo nu, nukanuti nétso wo balime le adegbe fomee be, ba- lime wọnu wónye hele gbogblom be: Amekae ava gbonye?
JER	49	5	Voici, je fais venir sur toi la terreur,	Kpo da, Afeto, Yehowa Zebaot, be: Mana miafe afelikawo katà nahe nodzi ava mia dzi, woaka mi ahle, eye amesiame ado ta engo te, ale be womafo sisilawo nu fu o
JER	49	7	Sur Édom.	e Edom nu: Ale Yehowa Zebaot gblo esi: De nunyaa deke megale Teman o, adanudede bu de nunyalawo, eye wotro nunya fo de anyia?
JER	49	8	Fuyez, tournez le dos, retirez-vous dans les cavernes,	Mi Dedantowo, misi, mitro dzo, eye migla mia do- Nyagblodi le Amon-vlwo nu. ҮEEEMҮA. kui de agu me; elabena mahe dzo- gbevoe ava Esau dzi le gbesigbe mahe to ne
JER	49	9	Si des vendangeurs viennent chez toi,	Ne weintsetseha- lawo fo de dziwo la, womasuso mamlea deke di o; ne fiafitowo va le za me la, woagble nu, va- sede esime wòati ko na wo
JER	49	10	Mais moi, je dépouillerai Ésaü,	Ela- bena made ama Esau, maklo nu le efe bebefe dzi, be magatsi ga- glafe o. Woatsró viawo, noviawo kple efe afelikawo, eye eya nuto nu ayi
JER	49	12	Car ainsi parle l’Éternel:	Ale Yehowa gblo esi: Kpo da, amesiwo kplu la nono medze o hà, wonone kokoko, eye de woa- gbe tohehe na wo ya? Matsi to- mahemahe o, ke bon ànoe koko- ko!
JER	49	13	Car je le jure par moi-même, dit l’Éternel,	Elabena ale Yehowa gblo esi: Metà dokuinye fe agbe: Ne Bozra mazu *nodzinu, alomedenu, afedo kple dinudonu, eye efe du- wo katà nazu gbegbe mavo o fi!
JER	49	14	J’ai appris de l’Éternel une nouvelle,	Mese nya tso Yehowa nu, eye wodo ame de dukowo dome be: Mifo takpli miava de wo nu, eye mitso miakpe awa!
JER	49	16	Ta présomption, l’orgueil de ton cœur t’a égaré,	Nodzi lé wó; wó dzi fe dada ble wo, wo, amesi le aga- towo me, eye neiso afe de towo fe tsutsuéfe! Ne two ato de ko- kofe abe hà ene ha la, matutu wò afu anyi tso afima, Yehowa ye gbloe!
JER	49	17	Édom sera un objet de désolation;	Edom azu gbegbe, eye amesiame, si to enu yina 1a, fe nu aku woóado tsià de wote abi- hohowo katà nu. 18 Yehowa be: Amea deke magatso afe de aiwa o, eye amegbetovia deke mano afima o, abe alesi wotro Sodom kple Gomora kple wofe afelikawo bu anyii ene
JER	49	19	Voici, tel qu’un lion, il monte des rives orgueilleuses du Jourdain	Kpo da, ado tso Yordan fe aflawo me abe dzata ene ahayi lànyife, si de ama da la; elabena manyàe da le enu le adabafofo deka me, eye amesi metia la, eya matso ado enu. Ela- bena ameka de nunye, ameka akplom ayi wonui, eye ameka nye lakplovi ano te de nunye?
JER	49	21	Au bruit de leur chute, la terre tremble;	Anyigba wuwu le efe b ; Am. f .17, g Yos. 11, 10. 50, 13. i kp. 8. k . anyidzedze fe didi ta, wose ko- nyifagli le Avafu la nu ke
JER	49	22	Voici, comme l’aigle il s’avance, il vole,	Kpo da, egbona abe hd ene, eye woa- dzo akeke efe awala de Bozra dzi, eye Edom-kalétowo fe dzi ano le gemagi abe nyonu, si le ku lém fe dzi ene. Le Damasko ñuti
JER	49	23	Sur Damas.	De Damasko nu: Nu Kpe Hamat kple Arpad; elabena wose nya yb, eye dzi de le wo fo; ño- dzi le atsiafu nu, womate nu agbo de eme o
JER	49	27	Je mettrai le feu aux murs de Damas,	Eye mato dzo Damasko fe gli- wo, ne woafiá Ben-Hadad fe fia- sawo. Le Kedar kple Hazor fiadute, si Nebukadnezar, Babel-Ha, siwo la ñutl
JER	49	29	On prendra leurs tentes et leurs troupeaux,	Woa- ho wofe agbadowo kple aléwo, wofe agbadovowo kple wofe nu- wo kata, eye woakplo wofe kpo- sowo adzoe, woado gli de wo nu be: Nodzi li godo!
JER	49	32	Leurs chameaux seront au pillage,	Wofe kposowo kple wofe là gbogboawo azu nuhaha, eye makaka 'akotsolawo ahlé de yawo katá me, eye mahe dzogbevóe tso goawo kata me-ava wo dzi, Ye- howa ye gbloe
JER	49	35	Ainsi parle l’Éternel des armées:	Ale Yehowa Zebaot gblo 49, 36 50, 23 esi: Mane Elam fe dati, si nye wofe nusé vevieto la
JER	49	37	Je ferai trembler les habitants d’Élam devant leurs ennemis	Mana dzi nade le Elam fo le efe futowo kple efe kudilawo nu, mahe dzogbevóe, nye dome- dzoe heliheli, ava wo dzi, eye mado yi de wo yome, vasede esi- me woatsró avo, Yehowa ye gbloe!
JER	50	3	Car une nation monte contre elle du septentrion,	Elabena dukoa de ho de wo nu tso anyiehe,ne wóado afedo wofe anyigba, be amea deke na- gano edzi o; amegbetowo kple Mawo sia si, eye wowu dzo
JER	50	4	En ces jours, en ce temps-là, dit l’Éternel,	Yehowa be: Le nkeke mawo me, le bemapi la Israel-viwo kple Yuda-viwo sia atro agbo, eye woa- no avi dzi ava di Yehowa, wofe Mawu la
JER	50	5	Ils s’informeront du chemin de Sion,	Woabia Zion ta ase, eye aima mo ano nku dzi na wo be: ,Mina míaku de Yehowa nu, eye míabla nu mavo, si woma- nlo be akpo o! 6 A1e tatrawoe nye nye duko; wo kploviwo flu wo, eye wokplo wo tra yi towo dzii, wole tsatsam tso to dzi yi togbe dzi, eye wonlo wo mlofe be
JER	50	7	Tous ceux qui les trouvaient les dévoraient,	Amesiwo kata kpo wo la, du wo, eye wofe futowo gblo be- na: Míedi fo o, elabena de wowo nuvó de Yehowa, wofe dzodzoe- nyenye fe lanyife, kple Yehowa, wo fofowo fe mokpokpo 1a nu
JER	50	9	Car voici, je vais susciter et faire monter contre Babylone	Elabena manyo duko gàa de tso . 32, 27; .7.15. b kp. 6. e . f . g . anyiehe-nyigba dzi, eye makplo wo ave de Babel nu, ne woadze awa de enu ahahoe; wofe anu- trowo le abe kaléto dzeadanu to ene, womedaa dadagbo o
JER	50	11	Oui, soyez dans la joie, dans l’allégresse,	Nye domenyinu halawo, mino dzidzo kpom, eye mino aseye {vom ko, midi adzro abe nyinovi, si le lu tugum la ene, eye mihló abe sotsu ene
JER	50	12	Votre mère est couverte de confusion,	Nu akpe mia dada, mia no fe mo atsi Ca; kpo da, dukowo fe nuwuwu anye gbe- gbe, kudidi kple tagba!
JER	50	15	Poussez de tous côtés contre elle un cri de guerre!	Mitso ayibope de enu godo; ena ta, efe sotiwo ne dze eme, eye efe gliwo mu, elabena Yeho- wa fe hlóbiabia nye esia; /mibia hide, eye miwo ne, abe alesi wo- wo ene!
JER	50	16	Exterminez de Babylone celui qui sème,	Mitsró nufàla kple nunela le nuceei da le Babel! Amesiame tro yi efe duko gbo, eye amesiame si yi efe anyigba dzi le yi wuame la ta
JER	50	19	Je ramènerai Israël dans sa demeure;	Magakplo Israel agbo va efe gbedufe, ne woóadu gbe le Karmel dzi kple Basan, eye woadu nu adi fo le Efrayim- towo dzi kple Gilead
JER	50	20	En ces jours, en ce temps-là, dit l’Éternel,	Yehowa be: Le nkeke mawo me, le ge- magi la woadi Israel fe vodada, ke mano anyi o, eye womagakpo Yuda fe nuvówo o, elabena ima- tsoe ake amesiwo makpoto di
JER	50	21	Monte contre le pays doublement rebelle,	Yehowa be: Ho de agládzela vivivowo fe anyigba kple tohehe- viwo ñu, wu ame, eye natsró wofe susoeawo gbidigbidi, eye nawo nusiwo kata nu mede se na wo le la
JER	50	25	L’Éternel a ouvert son arsenal,	Yehowa wu efe nudzra- dofe, eye wóde efe dziku fe awa- wonuwo do goe; elabena do le Afeto, Yehowa Zebaot nu le Kal- dea-nyigba dzi
JER	50	29	Appelez contre Babylone les archers, vous tous qui maniez l’arc!	Miyo anutrodalawo de Babel nu! Mi, amesiwo kata hea da me, mide to dee godo va kpe, amea deke megakpoto o!? Mido efe nu- wona tefe ne, miwo ne pepepe, abe alesi wòwọ ene, elabena Ye- howa, Israel fe kokoeto 1a nu wó- wo nu tovo do
JER	50	31	Voici, j’en veux à toi, orgueilleuse!	Afeto, Yehowa Zebaot, be: Kpo da, mado de dziwó, wò ame tovo; elabena wo nkeke de, wo tohegi do
JER	50	32	L’orgueilleuse chancellera et tombera,	Ame tovo la akli nu adze anyi, eye amea deke mafoe de tsitrenu o, mato dzo efe duwo, ne woabi efe nutowo katá me
JER	50	33	Ainsi parle l’Éternel des armées:	Ale Yehowa Zebaot gblo esi: Wote Israel-viwo kple Yuda-viwo sia de anyi, eye amesiwo kata de aboyo wo la, và wo gongon, gbe be, yewomade asi le wo iu o
JER	50	34	Mais leur vengeur est puissant,	Ke wo dela sesé, eñko nye Yehowa Zebaot. Adró wofe nya age poe, ne wóana gbodzoe anyi- gba, eye wóade zi Babeltowo me
JER	50	37	L’épée contre ses chevaux et ses chars!	Yi neva wofe sowo kple wofe tasiadamwo kpakple amedzro, siwo katá le wo dome a ,24.25. e kp. 9. n kp. 15. la dzi, ne Yi neva wofe kesinonuwo dzi, ne woaha wo!
JER	50	42	Ils portent l’arc et le javelot;	Da kple akplo le wo si, nutasélawo wonye, eye womekpoa nublanui o; wote dli le abe /atsiafu fe gbedede ene, wole so dzi, eye wobla akpa abe awawola ene de wo Babel-nyonuvi nu
JER	50	43	Le roi de Babylone apprend la nouvelle,	Esi Ba- bel-fia se nya le wo nu la, efe asiwo do agblo, vovó doe, eye wose veve abe nyonu léku ene
JER	50	44	Voici, tel qu’un lion, il monte des rives orgueilleuses du Jourdain	Kpo da, ado tso Yordan fe aflawo me abe dzata ene ayi de lànyife, si de ama da la; elabena manyáe da le enu le adabafofo deka me, eye amesi metia la, eya matso ado enu. Elabena amekae so kplim, amekae akplom ayi wo- nui, eye amekae nye lákplovi, si ano te de nunye ?
JER	50	46	Au bruit de la prise de Babylone la terre tremble,	Anyigba wuwu, eye wose ko- nyifagli Me dukowo dome le 611, si di be, woho Babel la ta. Mediatowo agblé Babel; ke Yudatowo atro va afe
JER	51	3	Qu’on tende l’arc contre celui qui tend son arc,	Anu- trodalawo nehe da me de amesi he da me kple amesi le gawu me la nu! Migakpo wofe dekakpuiwo 42* 660 ҮEKEMҮA. ta o, eye mitsró Noé aba: blibo la; 4 ne ame tsiawawo nano Kal- dea-nyigba dzi, eye amesiwo woda nui la, nano wofe ablowo me
JER	51	6	Fuyez de Babylone, et que chacun sauve sa vie,	Misi dzo le Babel, eye amesiame nede efe agbe, ne miagatsró de wofe vodadawo me o, elabena Yehowa fe hlobiagi 17 Aav no kata xod là le wofe nunya me, eye nukpe lea legbakolawo katà, elabena alakpa enye nusi wokona, eye gbogboa deke menoa eme o
JER	51	8	Soudain Babylone tombe, elle est brisée!	Zi deka kasia 'i74;18,8. so kple edola, eye woe matso 9?Babel ge dze anyi hegbà. Miga o wyag. 18,2. 'agbà tasiadam kple emenola; 22 avi de enu, midatso atike ve hena efe veveseseawo, dewohi efe láme ahaya
JER	51	9	Nous avons voulu guérir Babylone, mais elle n’a pas guéri.	Míebe, míada gbe le Ba- bel nu, ke hayahaya mele enu o; eyata migblée di, eye mia dome amesiame.neyi efe anyigba dzi, elabena efe wonudodro de dzifo ke, eye wódato alilikpowo
JER	51	11	Aiguisez les flèches, saisissez les boucliers!	Minyre anutrowo, mi- kpla akpohonuwo! Yehowa nyo iMedia-fiawo fe gbogbo, eye wode : adanu de Babel nu, be woagbl&e; elabena Yehowa fe *hlóbiabiae, hlóbiabia de efe gbedoho nue
JER	51	12	Élevez une bannière contre les murs de Babylone!	Mitu aflaga de Babel-gliwo dzi, mina dzolawo naso gbo de edzi, mido gbetakpolawo, eye mi- de amewo do ha me; elabena Ye- howa do tame, eye awo nusi wò- gblo de Babeltowo nu la ha ade poe
JER	51	13	Toi qui habites près des grandes eaux,	Wò, amesi le to gawo to, eye kesinonu do agbogbo de asiwó, wò nuwuwu do, eye dzidze, si nu woala wò do la de!
JER	51	14	L’Éternel des armées l’a juré par lui-même:	Ye- howa Zebaot tà efe agbe be: Ne metso amewo yo wò tan abe we- tsuviwo ene ha la, woatso ayibopë de ñuwò!?
JER	51	15	Il a crée la terre par sa puissance,	Eya, amesi tsọ efe ñusë wo anyigba, tso efe nunya do hehea- me anyi, eye wòtso efe gomesese keke dzifo mee
JER	51	16	A sa voix, les eaux mugissent dans les cieux,	Efe gbedede nana tsiwo dina hō le dzifo, eye wònana afu hona yia dzi tso anyi- gba fe mloenu; ewoa dzikedzo kpena de tsidzadza iu, eye wò- dea ya donae tsoa efe nudzradofe. woe matso agbà nutsu kple nyo- nu, woe matso agbá amegà dedi kple devi, eye yge matso agbà dekakpui kple detugbi; 23 woe matso apba lákplovi kple laha, wóe matso agbà agbledela kple efe làwo, eye woe matso agbà anyigbanunola kple amegáwo
JER	51	25	Voici, j’en veux à toi, montagne de destruction, dit l’Éternel,	Ye- howa be: Kpo da, mago de dziwò, wo togblénu, si tsró anyigba blibo la, mado nye asi da de nuwo aha- mli wo tso agakpe dzi afu anyi, eye matso wo awoto fiafiae, 26 ale be womagatso wo kpea deke awo dzogoekpe alo gomedokpee o, ela- bena azu gbegbe tegbe, Yehowa ye gbloe
JER	51	27	Élevez une bannière dans le pays!	Mitu aflaga de anyigba dzi, miku kpé le dukowo dome, 'miko ,1. dukowo nu de enuti, miyo fiadu- fewo de enuti tso Ararat, Mini z. kple *Askenas, mido awafiawo de enuti, eye mikplo sowo ve abe wetsuvi tofuwo ene!
JER	51	29	La terre s’ébranle, elle tremble;	Tete anyigba wuwu, eye dzidzi foe, elabena Yehowa wo efe tame, si wódo de Babel nu, be yeana Ba- bel-nyigba nazu gbegbe, eye ame navo le edzi la dzi
JER	51	30	Les guerriers de Babylone cessent de combattre,	Babel- kaletowo dzudzo awawowo, wo- bobo no wofe byo me, eye ñusë vo le wo ñu wozu nyonugbome- wo; woto dzo woíe nofewo, eye woñe wofe gametiwo
JER	51	31	Les courriers se rencontrent,	Dutula yi dakpe dufula, eye duhola yi dakpe duhola, ne woagblo na Ba- bel-fia be, woho efe du la le goa- wo kata me, 32 woho totsofewo, woto dzo towuwo, eye dzi de le awawolawo fo
JER	51	33	Car ainsi parle l’Éternel des armées, le Dieu d’Israël:	Elabena ale Yehowa Zebaot, Israel fe Mawu la, gblo esi: Babel-nyonuvi le abe lugbofe le geyigi, si me wofoa eme dana di la ene; esuso vie ko, ne nunegi nado ne
JER	51	36	C’est pourquoi ainsi parle l’Éternel:	Eyata ale Ye- howa gblo esi: Madró wò nya, eye mabia hló na wó, mana wofe atsiafu nafu kplakplakpla, eye wofe vudo namie
JER	51	37	Babylone sera un monceau de ruines, un repaire de chacals,	Babel azu anyiglàgpo kple amegáhiwo nofe, azu gbegbe kple tsiádonu, eye ame avo le eme. 38 Wo kata le hohlóm abe dzatawo ene, eye wole gbe tem abe dzataviwo ene
JER	51	39	Quand ils seront échauffés, je les ferai boire,	Yehowa be: Ne wofe láme to dzo la, matu aglo na wo, eye ma- na woamu aha, ne woado a1b te- gbetegbe, eye womaganyo akpo abe aléviwo, agbowo kple pЪb- tsuwo ene
JER	51	41	Eh quoi! Schéschac est prise!	Aleke asi su *Se- sah dzi, eye woho anyigba blibo la fe adegbefonu, aleke Babel zu hodzidonu le dukowo dome ale?
JER	51	42	La mer est montée sur Babylone:	Atsiafu fo de Babel dzi, eye efe tsotsoewo fe nyanyrá nyé tsyo edzi, 43 Efe duwo zu gbegbe, kudidinyigba kple tagba, anyigba, 51 dzi amea deke mele o, eye ame- gbetovia deke metona yina o
JER	51	44	Je châtierai Bel à Babylone,	Mahe to na Babel fe Bel, made nusi wómi la, le nu me ne, eye dukowo magafo zi de enu azo o; Babel fe gliwo hà awu?
JER	51	45	Sortez du milieu d’elle, mon peuple,	Nye duko, midzo le egbo, eye amesia- me nede efe agbe tso Yehowa fe domedzoe heliheli la nu!
JER	51	46	Que votre cœur ne se trouble point, et ne vous effrayez pas	Ne nyaa de di le fe si me, eye nya bubu di le fe kemé me, ñutasesë le anyigba dzi, eye dzidula tso de dzidula ñu la, dzi megade le mia fo o, eye vovó megado mi a . b Ps. 137, B. f£ Mo. V. 32, 35. g kp. 39. A 80, 2. i kp. 6. k
JER	51	47	C’est pourquoi voici, les jours viennent	Eyata kpo da, nkeke li gbona, eye mahe to na Babel fe legbawo, nukpe alé efe anyi- gba blibo la, eye efe ame tsiawa- wo kata atsi eme
JER	51	49	Babylone aussi tombera, ô morts d’Israël,	Israel fe ame tsiawawo, ele na Babel hà be, wòatsi awa, abe alesi anyigba blibo la fe amewo tsi awa le Ba- bel ta ene
JER	51	51	Nous étions confus, quand nous entendions l’insulte;	Nukpe lé mí, elabena ele na mí be, míase vlodoame kple to; nukpe tsyo mo na mí, elabena ame tutowo va fo de Yehowa fe afemenu kokoeawo dzi
JER	51	53	Quand Babylone s’élèverait jusqu’aux cieux,	Ne Babel lia dzingoli me, eye efe mb seséwo mele lialia o ha la, nugblela atso gbonye ava fo de edzi, Yehowa ye gbloe
JER	51	55	Car l’Éternel ravage Babylone,	Elabena Yehowa atsro Babel, eye wòatsi efe howowo nu, efe tsitsotsoewo adze agbo abe to gáwo to ene, eye wofe gbedede nu ase
JER	51	56	Oui, le dévastateur fond sur elle, sur Babylone;	Elabena nugbléla afo de Babel dzi, eye wóade aboyo efe kalétowo, eye wofe dawo ane, elabena Mawu /nutefedola enye Yehowa, eye ahe to kokoko
